LOT_ID,WAFER_ID,SITE_ID,EQUIPMENT_ID,RECIPE_ID,PROCESS_TIMESTAMP,RS_OHM_SQ
LOT-002,W01,S3,EQ-02,RCP-B,2026-08-20 05:41:00,120.394
LOT-002,W01,S4,EQ-02,RCP-B,2026-08-20 05:41:00,116.73
LOT-002,W01,S5,EQ-02,RCP-B,2026-08-20 05:41:00,122.794
LOT-002,W02,S1,EQ-02,RCP-B,2026-08-20 05:41:00,118.449
LOT-002,W02,S2,EQ-02,RCP-B,2026-08-20 05:41:00,115.966
LOT-002,W02,S3,EQ-02,RCP-B,2026-08-20 05:41:00,119.852
LOT-002,W02,S4,EQ-02,RCP-B,2026-08-20 05:41:00,122.623
LOT-002,W02,S5,EQ-02,RCP-B,2026-08-20 05:41:00,119.067
LOT-002,W03,S1,EQ-02,RCP-B,2026-08-20 05:41:00,122.792
LOT-002,W03,S2,EQ-02,RCP-B,2026-08-20 05:41:00,122.802
LOT-002,W03,S3,EQ-02,RCP-B,2026-08-20 05:41:00,118.447
LOT-002,W03,S4,EQ-02,RCP-B,2026-08-20 05:41:00,115.563
LOT-002,W03,S5,EQ-02,RCP-B,2026-08-20 05:41:00,117.777
LOT-002,W04,S1,EQ-02,RCP-B,2026-08-20 05:41:00,122.137
LOT-002,W04,S2,EQ-02,RCP-B,2026-08-20 05:41:00,118.53
LOT-002,W04,S3,EQ-02,RCP-B,2026-08-20 05:41:00,117.281
LOT-002,W04,S4,EQ-02,RCP-B,2026-08-20 05:41:00,117.592
LOT-002,W04,S5,EQ-02,RCP-B,2026-08-20 05:41:00,120.0
LOT-002,W05,S1,EQ-02,RCP-B,2026-08-20 05:41:00,119.953
LOT-002,W05,S2,EQ-02,RCP-B,2026-08-20 05:41:00,121.57
LOT-002,W05,S3,EQ-02,RCP-B,2026-08-20 05:41:00,121.78
LOT-002,W05,S4,EQ-02,RCP-B,2026-08-20 05:41:00,118.322
LOT-002,W05,S5,EQ-02,RCP-B,2026-08-20 05:41:00,119.718
LOT-003,W01,S1,EQ-03,RCP-C,2026-08-20 05:52:00,117.959
LOT-003,W01,S2,EQ-03,RCP-C,2026-08-20 05:52:00,120.129
LOT-003,W01,S3,EQ-03,RCP-C,2026-08-20 05:52:00,117.929
LOT-003,W01,S4,EQ-03,RCP-C,2026-08-20 05:52:00,117.84
LOT-003,W01,S5,EQ-03,RCP-C,2026-08-20 05:52:00,123.822
LOT-003,W02,S1,EQ-03,RCP-C,2026-08-20 05:52:00,120.058
LOT-003,W02,S2,EQ-03,RCP-C,2026-08-20 05:52:00,121.158
LOT-003,W02,S3,EQ-03,RCP-C,2026-08-20 05:52:00,124.569
LOT-003,W02,S4,EQ-03,RCP-C,2026-08-20 05:52:00,121.415
LOT-003,W02,S5,EQ-03,RCP-C,2026-08-20 05:52:00,119.795
LOT-003,W03,S1,EQ-03,RCP-C,2026-08-20 05:52:00,120.098
LOT-003,W03,S2,EQ-03,RCP-C,2026-08-20 05:52:00,118.66
LOT-003,W03,S3,EQ-03,RCP-C,2026-08-20 05:52:00,121.97
LOT-003,W03,S4,EQ-03,RCP-C,2026-08-20 05:52:00,119.405
LOT-003,W03,S5,EQ-03,RCP-C,2026-08-20 05:52:00,123.173
LOT-003,W04,S1,EQ-03,RCP-C,2026-08-20 05:52:00,119.379
LOT-003,W04,S2,EQ-03,RCP-C,2026-08-20 05:52:00,119.363
LOT-003,W04,S3,EQ-03,RCP-C,2026-08-20 05:52:00,119.245
LOT-003,W04,S4,EQ-03,RCP-C,2026-08-20 05:52:00,121.126
LOT-003,W04,S5,EQ-03,RCP-C,2026-08-20 05:52:00,120.336
LOT-003,W05,S1,EQ-03,RCP-C,2026-08-20 05:52:00,122.469
LOT-003,W05,S2,EQ-03,RCP-C,2026-08-20 05:52:00,119.004
LOT-003,W05,S3,EQ-03,RCP-C,2026-08-20 05:52:00,120.522
LOT-003,W05,S4,EQ-03,RCP-C,2026-08-20 05:52:00,123.488
LOT-003,W05,S5,EQ-03,RCP-C,2026-08-20 05:52:00,119.567
LOT-004,W01,S1,EQ-01,RCP-A,2026-08-20 06:03:00,120.959
LOT-004,W01,S2,EQ-01,RCP-A,2026-08-20 06:03:00,122.829
LOT-004,W01,S3,EQ-01,RCP-A,2026-08-20 06:03:00,120.996
LOT-004,W01,S4,EQ-01,RCP-A,2026-08-20 06:03:00,118.858
LOT-004,W01,S5,EQ-01,RCP-A,2026-08-20 06:03:00,116.288
LOT-004,W02,S1,EQ-01,RCP-A,2026-08-20 06:03:00,124.308
LOT-004,W02,S2,EQ-01,RCP-A,2026-08-20 06:03:00,120.775
LOT-004,W02,S3,EQ-01,RCP-A,2026-08-20 06:03:00,122.269
LOT-004,W02,S4,EQ-01,RCP-A,2026-08-20 06:03:00,119.143
LOT-004,W02,S5,EQ-01,RCP-A,2026-08-20 06:03:00,123.273
LOT-004,W03,S1,EQ-01,RCP-A,2026-08-20 06:03:00,120.935
LOT-004,W03,S2,EQ-01,RCP-A,2026-08-20 06:03:00,120.09
LOT-004,W03,S3,EQ-01,RCP-A,2026-08-20 06:03:00,118.377
LOT-004,W03,S4,EQ-01,RCP-A,2026-08-20 06:03:00,120.663
LOT-004,W03,S5,EQ-01,RCP-A,2026-08-20 06:03:00,119.124
LOT-004,W04,S1,EQ-01,RCP-A,2026-08-20 06:03:00,119.599
LOT-004,W04,S2,EQ-01,RCP-A,2026-08-20 06:03:00,117.079
LOT-004,W04,S3,EQ-01,RCP-A,2026-08-20 06:03:00,119.117
LOT-004,W04,S4,EQ-01,RCP-A,2026-08-20 06:03:00,120.288
LOT-004,W04,S5,EQ-01,RCP-A,2026-08-20 06:03:00,117.749
LOT-004,W05,S1,EQ-01,RCP-A,2026-08-20 06:03:00,120.133
LOT-004,W05,S2,EQ-01,RCP-A,2026-08-20 06:03:00,121.194
LOT-004,W05,S3,EQ-01,RCP-A,2026-08-20 06:03:00,119.448
LOT-004,W05,S4,EQ-01,RCP-A,2026-08-20 06:03:00,118.883
LOT-004,W05,S5,EQ-01,RCP-A,2026-08-20 06:03:00,118.884
LOT-005,W01,S1,EQ-02,RCP-B,2026-08-20 06:14:00,121.694
LOT-005,W01,S2,EQ-02,RCP-B,2026-08-20 06:14:00,117.238
LOT-005,W01,S3,EQ-02,RCP-B,2026-08-20 06:14:00,119.459
LOT-005,W01,S4,EQ-02,RCP-B,2026-08-20 06:14:00,119.245
LOT-005,W01,S5,EQ-02,RCP-B,2026-08-20 06:14:00,120.259
LOT-005,W02,S1,EQ-02,RCP-B,2026-08-20 06:14:00,119.875
LOT-005,W02,S2,EQ-02,RCP-B,2026-08-20 06:14:00,118.006
LOT-005,W02,S3,EQ-02,RCP-B,2026-08-20 06:14:00,123.672
LOT-005,W02,S4,EQ-02,RCP-B,2026-08-20 06:14:00,120.32
LOT-005,W02,S5,EQ-02,RCP-B,2026-08-20 06:14:00,117.584
LOT-005,W03,S1,EQ-02,RCP-B,2026-08-20 06:14:00,118.395
LOT-005,W03,S2,EQ-02,RCP-B,2026-08-20 06:14:00,120.176
LOT-005,W03,S3,EQ-02,RCP-B,2026-08-20 06:14:00,121.103
LOT-005,W03,S4,EQ-02,RCP-B,2026-08-20 06:14:00,117.584
LOT-005,W03,S5,EQ-02,RCP-B,2026-08-20 06:14:00,121.28
LOT-005,W04,S1,EQ-02,RCP-B,2026-08-20 06:14:00,117.528
LOT-005,W04,S2,EQ-02,RCP-B,2026-08-20 06:14:00,118.57
LOT-005,W04,S3,EQ-02,RCP-B,2026-08-20 06:14:00,121.536
LOT-005,W04,S4,EQ-02,RCP-B,2026-08-20 06:14:00,123.062
LOT-005,W04,S5,EQ-02,RCP-B,2026-08-20 06:14:00,119.848
LOT-005,W05,S1,EQ-02,RCP-B,2026-08-20 06:14:00,119.443
LOT-005,W05,S2,EQ-02,RCP-B,2026-08-20 06:14:00,122.282
LOT-005,W05,S3,EQ-02,RCP-B,2026-08-20 06:14:00,118.07
LOT-005,W05,S4,EQ-02,RCP-B,2026-08-20 06:14:00,120.5
LOT-005,W05,S5,EQ-02,RCP-B,2026-08-20 06:14:00,120.42
LOT-006,W01,S1,EQ-03,RCP-C,2026-08-20 06:25:00,121.817
LOT-006,W01,S2,EQ-03,RCP-C,2026-08-20 06:25:00,120.537
LOT-006,W01,S3,EQ-03,RCP-C,2026-08-20 06:25:00,119.52
LOT-006,W01,S4,EQ-03,RCP-C,2026-08-20 06:25:00,121.106
LOT-006,W01,S5,EQ-03,RCP-C,2026-08-20 06:25:00,117.972
LOT-006,W02,S1,EQ-03,RCP-C,2026-08-20 06:25:00,121.465
LOT-006,W02,S2,EQ-03,RCP-C,2026-08-20 06:25:00,118.789
LOT-006,W02,S3,EQ-03,RCP-C,2026-08-20 06:25:00,118.361
LOT-006,W02,S4,EQ-03,RCP-C,2026-08-20 06:25:00,119.338
LOT-006,W02,S5,EQ-03,RCP-C,2026-08-20 06:25:00,120.083
LOT-006,W03,S1,EQ-03,RCP-C,2026-08-20 06:25:00,121.279
LOT-006,W03,S2,EQ-03,RCP-C,2026-08-20 06:25:00,119.617
LOT-006,W03,S3,EQ-03,RCP-C,2026-08-20 06:25:00,121.324
LOT-006,W03,S4,EQ-03,RCP-C,2026-08-20 06:25:00,121.755
LOT-006,W03,S5,EQ-03,RCP-C,2026-08-20 06:25:00,119.81
LOT-006,W04,S1,EQ-03,RCP-C,2026-08-20 06:25:00,118.233
LOT-006,W04,S2,EQ-03,RCP-C,2026-08-20 06:25:00,121.656
LOT-006,W04,S3,EQ-03,RCP-C,2026-08-20 06:25:00,120.496
LOT-006,W04,S4,EQ-03,RCP-C,2026-08-20 06:25:00,116.193
LOT-006,W04,S5,EQ-03,RCP-C,2026-08-20 06:25:00,118.221
LOT-006,W05,S1,EQ-03,RCP-C,2026-08-20 06:25:00,120.258
LOT-006,W05,S2,EQ-03,RCP-C,2026-08-20 06:25:00,117.531
LOT-006,W05,S3,EQ-03,RCP-C,2026-08-20 06:25:00,118.773
LOT-006,W05,S4,EQ-03,RCP-C,2026-08-20 06:25:00,116.917
LOT-006,W05,S5,EQ-03,RCP-C,2026-08-20 06:25:00,120.724
LOT-007,W01,S1,EQ-01,RCP-A,2026-08-20 06:36:00,120.435
LOT-007,W01,S2,EQ-01,RCP-A,2026-08-20 06:36:00,120.317
LOT-007,W01,S3,EQ-01,RCP-A,2026-08-20 06:36:00,122.605
LOT-007,W01,S4,EQ-01,RCP-A,2026-08-20 06:36:00,119.365
LOT-007,W01,S5,EQ-01,RCP-A,2026-08-20 06:36:00,119.479
LOT-007,W02,S1,EQ-01,RCP-A,2026-08-20 06:36:00,123.636
LOT-007,W02,S2,EQ-01,RCP-A,2026-08-20 06:36:00,117.658
LOT-007,W02,S3,EQ-01,RCP-A,2026-08-20 06:36:00,121.312
LOT-007,W02,S4,EQ-01,RCP-A,2026-08-20 06:36:00,117.633
LOT-007,W02,S5,EQ-01,RCP-A,2026-08-20 06:36:00,120.425
LOT-007,W03,S1,EQ-01,RCP-A,2026-08-20 06:36:00,123.808
LOT-007,W03,S2,EQ-01,RCP-A,2026-08-20 06:36:00,120.488
LOT-007,W03,S3,EQ-01,RCP-A,2026-08-20 06:36:00,118.611
LOT-007,W03,S4,EQ-01,RCP-A,2026-08-20 06:36:00,124.292
LOT-007,W03,S5,EQ-01,RCP-A,2026-08-20 06:36:00,119.021
LOT-007,W04,S1,EQ-01,RCP-A,2026-08-20 06:36:00,119.629
LOT-007,W04,S2,EQ-01,RCP-A,2026-08-20 06:36:00,120.548
LOT-007,W04,S3,EQ-01,RCP-A,2026-08-20 06:36:00,117.583
LOT-007,W04,S4,EQ-01,RCP-A,2026-08-20 06:36:00,122.007
LOT-007,W04,S5,EQ-01,RCP-A,2026-08-20 06:36:00,122.914
LOT-007,W05,S1,EQ-01,RCP-A,2026-08-20 06:36:00,121.366
LOT-007,W05,S2,EQ-01,RCP-A,2026-08-20 06:36:00,120.595
LOT-007,W05,S3,EQ-01,RCP-A,2026-08-20 06:36:00,119.731
LOT-007,W05,S4,EQ-01,RCP-A,2026-08-20 06:36:00,121.596
LOT-007,W05,S5,EQ-01,RCP-A,2026-08-20 06:36:00,114.33
LOT-008,W01,S1,EQ-02,RCP-B,2026-08-20 06:47:00,119.775
LOT-008,W01,S2,EQ-02,RCP-B,2026-08-20 06:47:00,120.461
LOT-008,W01,S3,EQ-02,RCP-B,2026-08-20 06:47:00,116.426
LOT-008,W01,S4,EQ-02,RCP-B,2026-08-20 06:47:00,120.767
LOT-008,W01,S5,EQ-02,RCP-B,2026-08-20 06:47:00,119.77
LOT-008,W02,S1,EQ-02,RCP-B,2026-08-20 06:47:00,119.938
LOT-008,W02,S2,EQ-02,RCP-B,2026-08-20 06:47:00,120.183
LOT-008,W02,S3,EQ-02,RCP-B,2026-08-20 06:47:00,121.035
LOT-008,W02,S4,EQ-02,RCP-B,2026-08-20 06:47:00,120.824
LOT-008,W02,S5,EQ-02,RCP-B,2026-08-20 06:47:00,118.133
LOT-008,W03,S1,EQ-02,RCP-B,2026-08-20 06:47:00,119.789
LOT-008,W03,S2,EQ-02,RCP-B,2026-08-20 06:47:00,119.672
LOT-008,W03,S3,EQ-02,RCP-B,2026-08-20 06:47:00,120.069
LOT-008,W03,S4,EQ-02,RCP-B,2026-08-20 06:47:00,118.936
LOT-008,W03,S5,EQ-02,RCP-B,2026-08-20 06:47:00,121.746
LOT-008,W04,S1,EQ-02,RCP-B,2026-08-20 06:47:00,122.348
LOT-008,W04,S2,EQ-02,RCP-B,2026-08-20 06:47:00,122.739
LOT-008,W04,S3,EQ-02,RCP-B,2026-08-20 06:47:00,123.43
LOT-008,W04,S4,EQ-02,RCP-B,2026-08-20 06:47:00,122.688
LOT-008,W04,S5,EQ-02,RCP-B,2026-08-20 06:47:00,119.172
LOT-008,W05,S1,EQ-02,RCP-B,2026-08-20 06:47:00,118.894
LOT-008,W05,S2,EQ-02,RCP-B,2026-08-20 06:47:00,119.284
LOT-008,W05,S3,EQ-02,RCP-B,2026-08-20 06:47:00,121.005
LOT-008,W05,S4,EQ-02,RCP-B,2026-08-20 06:47:00,119.766
LOT-008,W05,S5,EQ-02,RCP-B,2026-08-20 06:47:00,121.784
LOT-009,W01,S1,EQ-03,RCP-C,2026-08-20 06:58:00,122.971
LOT-009,W01,S2,EQ-03,RCP-C,2026-08-20 06:58:00,119.226
LOT-009,W01,S3,EQ-03,RCP-C,2026-08-20 06:58:00,121.763
LOT-009,W01,S4,EQ-03,RCP-C,2026-08-20 06:58:00,119.293
LOT-009,W01,S5,EQ-03,RCP-C,2026-08-20 06:58:00,117.72
LOT-009,W02,S1,EQ-03,RCP-C,2026-08-20 06:58:00,117.716
LOT-009,W02,S2,EQ-03,RCP-C,2026-08-20 06:58:00,119.426
LOT-009,W02,S3,EQ-03,RCP-C,2026-08-20 06:58:00,116.582
LOT-009,W02,S4,EQ-03,RCP-C,2026-08-20 06:58:00,120.899
LOT-009,W02,S5,EQ-03,RCP-C,2026-08-20 06:58:00,122.719
LOT-009,W03,S1,EQ-03,RCP-C,2026-08-20 06:58:00,117.903
LOT-009,W03,S2,EQ-03,RCP-C,2026-08-20 06:58:00,119.398
LOT-009,W03,S3,EQ-03,RCP-C,2026-08-20 06:58:00,122.778
LOT-009,W03,S4,EQ-03,RCP-C,2026-08-20 06:58:00,120.625
LOT-009,W03,S5,EQ-03,RCP-C,2026-08-20 06:58:00,120.352
LOT-009,W04,S1,EQ-03,RCP-C,2026-08-20 06:58:00,119.529
LOT-009,W04,S2,EQ-03,RCP-C,2026-08-20 06:58:00,121.834
LOT-009,W04,S3,EQ-03,RCP-C,2026-08-20 06:58:00,120.593
LOT-009,W04,S4,EQ-03,RCP-C,2026-08-20 06:58:00,118.048
LOT-009,W04,S5,EQ-03,RCP-C,2026-08-20 06:58:00,115.622
LOT-009,W05,S1,EQ-03,RCP-C,2026-08-20 06:58:00,115.173
LOT-009,W05,S2,EQ-03,RCP-C,2026-08-20 06:58:00,121.184
LOT-009,W05,S3,EQ-03,RCP-C,2026-08-20 06:58:00,119.521
LOT-009,W05,S4,EQ-03,RCP-C,2026-08-20 06:58:00,122.607
LOT-009,W05,S5,EQ-03,RCP-C,2026-08-20 06:58:00,120.918
LOT-010,W01,S1,EQ-01,RCP-A,2026-08-20 07:09:00,115.995
LOT-010,W01,S2,EQ-01,RCP-A,2026-08-20 07:09:00,117.942
LOT-010,W01,S3,EQ-01,RCP-A,2026-08-20 07:09:00,113.42
LOT-010,W01,S4,EQ-01,RCP-A,2026-08-20 07:09:00,114.269
LOT-010,W01,S5,EQ-01,RCP-A,2026-08-20 07:09:00,119.128
LOT-010,W02,S1,EQ-01,RCP-A,2026-08-20 07:09:00,110.167
LOT-010,W02,S2,EQ-01,RCP-A,2026-08-20 07:09:00,114.79
LOT-010,W02,S3,EQ-01,RCP-A,2026-08-20 07:09:00,112.951
LOT-010,W02,S4,EQ-01,RCP-A,2026-08-20 07:09:00,110.054
LOT-010,W02,S5,EQ-01,RCP-A,2026-08-20 07:09:00,109.378
LOT-010,W03,S1,EQ-01,RCP-A,2026-08-20 07:09:00,128.404
LOT-010,W03,S2,EQ-01,RCP-A,2026-08-20 07:09:00,127.566
LOT-010,W03,S3,EQ-01,RCP-A,2026-08-20 07:09:00,126.669
LOT-010,W03,S4,EQ-01,RCP-A,2026-08-20 07:09:00,129.011
LOT-010,W03,S5,EQ-01,RCP-A,2026-08-20 07:09:00,126.453
LOT-010,W04,S1,EQ-01,RCP-A,2026-08-20 07:09:00,122.394
LOT-010,W04,S2,EQ-01,RCP-A,2026-08-20 07:09:00,115.34
LOT-010,W04,S3,EQ-01,RCP-A,2026-08-20 07:09:00,117.715
LOT-010,W04,S4,EQ-01,RCP-A,2026-08-20 07:09:00,117.847
LOT-010,W04,S5,EQ-01,RCP-A,2026-08-20 07:09:00,121.096
LOT-010,W05,S1,EQ-01,RCP-A,2026-08-20 07:09:00,117.82
LOT-010,W05,S2,EQ-01,RCP-A,2026-08-20 07:09:00,114.572
LOT-010,W05,S3,EQ-01,RCP-A,2026-08-20 07:09:00,119.147
LOT-010,W05,S4,EQ-01,RCP-A,2026-08-20 07:09:00,119.379
LOT-010,W05,S5,EQ-01,RCP-A,2026-08-20 07:09:00,119.823
LOT-011,W01,S1,EQ-02,RCP-B,2026-08-20 07:20:00,117.95
LOT-011,W01,S2,EQ-02,RCP-B,2026-08-20 07:20:00,115.53
LOT-011,W01,S3,EQ-02,RCP-B,2026-08-20 07:20:00,116.405
LOT-011,W01,S4,EQ-02,RCP-B,2026-08-20 07:20:00,117.27
LOT-011,W01,S5,EQ-02,RCP-B,2026-08-20 07:20:00,120.232
LOT-011,W02,S1,EQ-02,RCP-B,2026-08-20 07:20:00,120.734
LOT-011,W02,S2,EQ-02,RCP-B,2026-08-20 07:20:00,118.528
LOT-011,W02,S3,EQ-02,RCP-B,2026-08-20 07:20:00,119.12
LOT-011,W02,S4,EQ-02,RCP-B,2026-08-20 07:20:00,118.835
LOT-011,W02,S5,EQ-02,RCP-B,2026-08-20 07:20:00,120.006
LOT-011,W03,S1,EQ-02,RCP-B,2026-08-20 07:20:00,125.171
LOT-011,W03,S2,EQ-02,RCP-B,2026-08-20 07:20:00,129.111
LOT-011,W03,S3,EQ-02,RCP-B,2026-08-20 07:20:00,125.5
LOT-011,W03,S4,EQ-02,RCP-B,2026-08-20 07:20:00,128.278
LOT-011,W03,S5,EQ-02,RCP-B,2026-08-20 07:20:00,126.36
LOT-011,W04,S1,EQ-02,RCP-B,2026-08-20 07:20:00,120.258
LOT-011,W04,S2,EQ-02,RCP-B,2026-08-20 07:20:00,123.475
LOT-011,W04,S3,EQ-02,RCP-B,2026-08-20 07:20:00,121.644
LOT-011,W04,S4,EQ-02,RCP-B,2026-08-20 07:20:00,123.407
LOT-011,W04,S5,EQ-02,RCP-B,2026-08-20 07:20:00,120.298
LOT-011,W05,S1,EQ-02,RCP-B,2026-08-20 07:20:00,124.89
LOT-011,W05,S2,EQ-02,RCP-B,2026-08-20 07:20:00,117.842
LOT-011,W05,S3,EQ-02,RCP-B,2026-08-20 07:20:00,119.503
LOT-011,W05,S4,EQ-02,RCP-B,2026-08-20 07:20:00,121.015
LOT-011,W05,S5,EQ-02,RCP-B,2026-08-20 07:20:00,125.334
LOT-012,W01,S1,EQ-03,RCP-C,2026-08-20 07:31:00,120.863
LOT-012,W01,S2,EQ-03,RCP-C,2026-08-20 07:31:00,122.566
LOT-012,W01,S3,EQ-03,RCP-C,2026-08-20 07:31:00,118.636
LOT-012,W01,S4,EQ-03,RCP-C,2026-08-20 07:31:00,118.771
LOT-012,W01,S5,EQ-03,RCP-C,2026-08-20 07:31:00,122.755
LOT-012,W02,S1,EQ-03,RCP-C,2026-08-20 07:31:00,117.197
LOT-012,W02,S2,EQ-03,RCP-C,2026-08-20 07:31:00,121.262
LOT-012,W02,S3,EQ-03,RCP-C,2026-08-20 07:31:00,118.357
LOT-012,W02,S4,EQ-03,RCP-C,2026-08-20 07:31:00,122.275
LOT-012,W02,S5,EQ-03,RCP-C,2026-08-20 07:31:00,120.637
LOT-012,W03,S1,EQ-03,RCP-C,2026-08-20 07:31:00,112.868
LOT-012,W03,S2,EQ-03,RCP-C,2026-08-20 07:31:00,112.29
LOT-012,W03,S3,EQ-03,RCP-C,2026-08-20 07:31:00,110.832
LOT-012,W03,S4,EQ-03,RCP-C,2026-08-20 07:31:00,114.65
LOT-012,W03,S5,EQ-03,RCP-C,2026-08-20 07:31:00,108.437
LOT-012,W04,S1,EQ-03,RCP-C,2026-08-20 07:31:00,114.189
LOT-012,W04,S2,EQ-03,RCP-C,2026-08-20 07:31:00,116.975
LOT-012,W04,S3,EQ-03,RCP-C,2026-08-20 07:31:00,111.93
LOT-012,W04,S4,EQ-03,RCP-C,2026-08-20 07:31:00,113.881
LOT-012,W04,S5,EQ-03,RCP-C,2026-08-20 07:31:00,113.71
LOT-012,W05,S1,EQ-03,RCP-C,2026-08-20 07:31:00,112.838
LOT-012,W05,S2,EQ-03,RCP-C,2026-08-20 07:31:00,111.184
LOT-012,W05,S3,EQ-03,RCP-C,2026-08-20 07:31:00,112.689
LOT-012,W05,S4,EQ-03,RCP-C,2026-08-20 07:31:00,114.282
LOT-012,W05,S5,EQ-03,RCP-C,2026-08-20 07:31:00,111.686
LOT-013,W01,S1,EQ-01,RCP-A,2026-08-20 07:42:00,115.286
LOT-013,W01,S2,EQ-01,RCP-A,2026-08-20 07:42:00,115.585
LOT-013,W01,S3,EQ-01,RCP-A,2026-08-20 07:42:00,114.026
LOT-013,W01,S4,EQ-01,RCP-A,2026-08-20 07:42:00,114.865
LOT-013,W01,S5,EQ-01,RCP-A,2026-08-20 07:42:00,117.681
LOT-013,W02,S1,EQ-01,RCP-A,2026-08-20 07:42:00,124.439
LOT-013,W02,S2,EQ-01,RCP-A,2026-08-20 07:42:00,115.596
LOT-013,W02,S3,EQ-01,RCP-A,2026-08-20 07:42:00,118.352
LOT-013,W02,S4,EQ-01,RCP-A,2026-08-20 07:42:00,114.101
LOT-013,W02,S5,EQ-01,RCP-A,2026-08-20 07:42:00,116.779
LOT-013,W03,S1,EQ-01,RCP-A,2026-08-20 07:42:00,119.19
LOT-013,W03,S2,EQ-01,RCP-A,2026-08-20 07:42:00,122.249
LOT-013,W03,S3,EQ-01,RCP-A,2026-08-20 07:42:00,119.003
LOT-013,W03,S4,EQ-01,RCP-A,2026-08-20 07:42:00,116.752
LOT-013,W03,S5,EQ-01,RCP-A,2026-08-20 07:42:00,119.633
LOT-013,W04,S1,EQ-01,RCP-A,2026-08-20 07:42:00,116.647
LOT-013,W04,S2,EQ-01,RCP-A,2026-08-20 07:42:00,120.375
LOT-013,W04,S3,EQ-01,RCP-A,2026-08-20 07:42:00,118.987
LOT-013,W04,S4,EQ-01,RCP-A,2026-08-20 07:42:00,119.282
LOT-013,W04,S5,EQ-01,RCP-A,2026-08-20 07:42:00,118.103
LOT-013,W05,S1,EQ-01,RCP-A,2026-08-20 07:42:00,119.445
LOT-013,W05,S2,EQ-01,RCP-A,2026-08-20 07:42:00,121.764
LOT-013,W05,S3,EQ-01,RCP-A,2026-08-20 07:42:00,121.643
LOT-013,W05,S4,EQ-01,RCP-A,2026-08-20 07:42:00,124.271
LOT-013,W05,S5,EQ-01,RCP-A,2026-08-20 07:42:00,124.959
LOT-014,W01,S1,EQ-02,RCP-B,2026-08-20 07:53:00,124.144
LOT-014,W01,S2,EQ-02,RCP-B,2026-08-20 07:53:00,129.868
LOT-014,W01,S3,EQ-02,RCP-B,2026-08-20 07:53:00,128.938
LOT-014,W01,S4,EQ-02,RCP-B,2026-08-20 07:53:00,125.401
LOT-014,W01,S5,EQ-02,RCP-B,2026-08-20 07:53:00,126.297
LOT-014,W02,S1,EQ-02,RCP-B,2026-08-20 07:53:00,127.066
LOT-014,W02,S2,EQ-02,RCP-B,2026-08-20 07:53:00,126.629
LOT-014,W02,S3,EQ-02,RCP-B,2026-08-20 07:53:00,127.91
LOT-014,W02,S4,EQ-02,RCP-B,2026-08-20 07:53:00,126.864
LOT-014,W02,S5,EQ-02,RCP-B,2026-08-20 07:53:00,127.283
LOT-014,W03,S1,EQ-02,RCP-B,2026-08-20 07:53:00,109.86
LOT-014,W03,S2,EQ-02,RCP-B,2026-08-20 07:53:00,117.093
LOT-014,W03,S3,EQ-02,RCP-B,2026-08-20 07:53:00,110.044
