LOT_ID,WAFER_ID,SITE_ID,EQUIPMENT_ID,RECIPE_ID,PROCESS_TIMESTAMP,RS_OHM_SQ
LOT-003,W03,S5,EQ-03,RCP-B,2026-08-20 05:52:00,118.957
LOT-003,W04,S1,EQ-03,RCP-B,2026-08-20 05:52:00,119.647
LOT-003,W04,S2,EQ-03,RCP-B,2026-08-20 05:52:00,121.618
LOT-003,W04,S3,EQ-03,RCP-B,2026-08-20 05:52:00,122.061
LOT-003,W04,S4,EQ-03,RCP-B,2026-08-20 05:52:00,117.618
LOT-003,W04,S5,EQ-03,RCP-B,2026-08-20 05:52:00,118.57
LOT-003,W05,S1,EQ-03,RCP-B,2026-08-20 05:52:00,121.164
LOT-003,W05,S2,EQ-03,RCP-B,2026-08-20 05:52:00,116.414
LOT-003,W05,S3,EQ-03,RCP-B,2026-08-20 05:52:00,119.166
LOT-003,W05,S4,EQ-03,RCP-B,2026-08-20 05:52:00,119.825
LOT-003,W05,S5,EQ-03,RCP-B,2026-08-20 05:52:00,122.263
LOT-004,W01,S1,EQ-01,RCP-B,2026-08-20 06:03:00,121.241
LOT-004,W01,S2,EQ-01,RCP-B,2026-08-20 06:03:00,119.411
LOT-004,W01,S3,EQ-01,RCP-B,2026-08-20 06:03:00,119.337
LOT-004,W01,S4,EQ-01,RCP-B,2026-08-20 06:03:00,119.55
LOT-004,W01,S5,EQ-01,RCP-B,2026-08-20 06:03:00,122.742
LOT-004,W02,S1,EQ-01,RCP-B,2026-08-20 06:03:00,119.23
LOT-004,W02,S2,EQ-01,RCP-B,2026-08-20 06:03:00,119.453
LOT-004,W02,S3,EQ-01,RCP-B,2026-08-20 06:03:00,120.635
LOT-004,W02,S4,EQ-01,RCP-B,2026-08-20 06:03:00,119.783
LOT-004,W02,S5,EQ-01,RCP-B,2026-08-20 06:03:00,119.645
LOT-004,W03,S1,EQ-01,RCP-B,2026-08-20 06:03:00,117.995
LOT-004,W03,S2,EQ-01,RCP-B,2026-08-20 06:03:00,119.979
LOT-004,W03,S3,EQ-01,RCP-B,2026-08-20 06:03:00,119.202
LOT-004,W03,S4,EQ-01,RCP-B,2026-08-20 06:03:00,122.099
LOT-004,W03,S5,EQ-01,RCP-B,2026-08-20 06:03:00,121.176
LOT-004,W04,S1,EQ-01,RCP-B,2026-08-20 06:03:00,119.957
LOT-004,W04,S2,EQ-01,RCP-B,2026-08-20 06:03:00,121.203
LOT-004,W04,S3,EQ-01,RCP-B,2026-08-20 06:03:00,119.388
LOT-004,W04,S4,EQ-01,RCP-B,2026-08-20 06:03:00,121.894
LOT-004,W04,S5,EQ-01,RCP-B,2026-08-20 06:03:00,119.99
LOT-004,W05,S1,EQ-01,RCP-B,2026-08-20 06:03:00,121.05
LOT-004,W05,S2,EQ-01,RCP-B,2026-08-20 06:03:00,117.676
LOT-004,W05,S3,EQ-01,RCP-B,2026-08-20 06:03:00,120.624
LOT-004,W05,S4,EQ-01,RCP-B,2026-08-20 06:03:00,116.961
LOT-004,W05,S5,EQ-01,RCP-B,2026-08-20 06:03:00,116.336
LOT-005,W01,S1,EQ-02,RCP-A,2026-08-20 06:14:00,119.452
LOT-005,W01,S2,EQ-02,RCP-A,2026-08-20 06:14:00,118.38
LOT-005,W01,S3,EQ-02,RCP-A,2026-08-20 06:14:00,120.295
LOT-005,W01,S4,EQ-02,RCP-A,2026-08-20 06:14:00,124.041
LOT-005,W01,S5,EQ-02,RCP-A,2026-08-20 06:14:00,118.503
LOT-005,W02,S1,EQ-02,RCP-A,2026-08-20 06:14:00,118.877
LOT-005,W02,S2,EQ-02,RCP-A,2026-08-20 06:14:00,120.37
LOT-005,W02,S3,EQ-02,RCP-A,2026-08-20 06:14:00,120.887
LOT-005,W02,S4,EQ-02,RCP-A,2026-08-20 06:14:00,119.682
LOT-005,W02,S5,EQ-02,RCP-A,2026-08-20 06:14:00,119.629
LOT-005,W03,S1,EQ-02,RCP-A,2026-08-20 06:14:00,121.264
LOT-005,W03,S2,EQ-02,RCP-A,2026-08-20 06:14:00,120.936
LOT-005,W03,S3,EQ-02,RCP-A,2026-08-20 06:14:00,118.139
LOT-005,W03,S4,EQ-02,RCP-A,2026-08-20 06:14:00,119.857
LOT-005,W03,S5,EQ-02,RCP-A,2026-08-20 06:14:00,120.064
LOT-005,W04,S1,EQ-02,RCP-A,2026-08-20 06:14:00,118.102
LOT-005,W04,S2,EQ-02,RCP-A,2026-08-20 06:14:00,120.468
LOT-005,W04,S3,EQ-02,RCP-A,2026-08-20 06:14:00,118.456
LOT-005,W04,S4,EQ-02,RCP-A,2026-08-20 06:14:00,121.75
LOT-005,W04,S5,EQ-02,RCP-A,2026-08-20 06:14:00,120.347
LOT-005,W05,S1,EQ-02,RCP-A,2026-08-20 06:14:00,120.161
LOT-005,W05,S2,EQ-02,RCP-A,2026-08-20 06:14:00,118.936
LOT-005,W05,S3,EQ-02,RCP-A,2026-08-20 06:14:00,119.787
LOT-005,W05,S4,EQ-02,RCP-A,2026-08-20 06:14:00,116.404
LOT-005,W05,S5,EQ-02,RCP-A,2026-08-20 06:14:00,117.963
LOT-006,W01,S1,EQ-03,RCP-B,2026-08-20 06:25:00,120.653
LOT-006,W01,S2,EQ-03,RCP-B,2026-08-20 06:25:00,116.169
LOT-006,W01,S3,EQ-03,RCP-B,2026-08-20 06:25:00,121.524
LOT-006,W01,S4,EQ-03,RCP-B,2026-08-20 06:25:00,116.857
LOT-006,W01,S5,EQ-03,RCP-B,2026-08-20 06:25:00,121.362
LOT-006,W02,S1,EQ-03,RCP-B,2026-08-20 06:25:00,118.478
LOT-006,W02,S2,EQ-03,RCP-B,2026-08-20 06:25:00,121.402
LOT-006,W02,S3,EQ-03,RCP-B,2026-08-20 06:25:00,120.236
LOT-006,W02,S4,EQ-03,RCP-B,2026-08-20 06:25:00,117.234
LOT-006,W02,S5,EQ-03,RCP-B,2026-08-20 06:25:00,122.248
LOT-006,W03,S1,EQ-03,RCP-B,2026-08-20 06:25:00,122.595
LOT-006,W03,S2,EQ-03,RCP-B,2026-08-20 06:25:00,119.882
LOT-006,W03,S3,EQ-03,RCP-B,2026-08-20 06:25:00,119.507
LOT-006,W03,S4,EQ-03,RCP-B,2026-08-20 06:25:00,119.712
LOT-006,W03,S5,EQ-03,RCP-B,2026-08-20 06:25:00,118.245
LOT-006,W04,S1,EQ-03,RCP-B,2026-08-20 06:25:00,121.977
LOT-006,W04,S2,EQ-03,RCP-B,2026-08-20 06:25:00,119.023
LOT-006,W04,S3,EQ-03,RCP-B,2026-08-20 06:25:00,119.908
LOT-006,W04,S4,EQ-03,RCP-B,2026-08-20 06:25:00,118.572
LOT-006,W04,S5,EQ-03,RCP-B,2026-08-20 06:25:00,118.873
LOT-006,W05,S1,EQ-03,RCP-B,2026-08-20 06:25:00,117.7
LOT-006,W05,S2,EQ-03,RCP-B,2026-08-20 06:25:00,122.263
LOT-006,W05,S3,EQ-03,RCP-B,2026-08-20 06:25:00,119.723
LOT-006,W05,S4,EQ-03,RCP-B,2026-08-20 06:25:00,121.739
LOT-006,W05,S5,EQ-03,RCP-B,2026-08-20 06:25:00,120.024
LOT-007,W01,S1,EQ-01,RCP-B,2026-08-20 06:36:00,118.75
LOT-007,W01,S2,EQ-01,RCP-B,2026-08-20 06:36:00,119.412
LOT-007,W01,S3,EQ-01,RCP-B,2026-08-20 06:36:00,118.992
LOT-007,W01,S4,EQ-01,RCP-B,2026-08-20 06:36:00,120.014
LOT-007,W01,S5,EQ-01,RCP-B,2026-08-20 06:36:00,119.325
LOT-007,W02,S1,EQ-01,RCP-B,2026-08-20 06:36:00,119.46
LOT-007,W02,S2,EQ-01,RCP-B,2026-08-20 06:36:00,117.519
LOT-007,W02,S3,EQ-01,RCP-B,2026-08-20 06:36:00,118.548
LOT-007,W02,S4,EQ-01,RCP-B,2026-08-20 06:36:00,122.977
LOT-007,W02,S5,EQ-01,RCP-B,2026-08-20 06:36:00,118.792
LOT-007,W03,S1,EQ-01,RCP-B,2026-08-20 06:36:00,118.103
LOT-007,W03,S2,EQ-01,RCP-B,2026-08-20 06:36:00,120.607
LOT-007,W03,S3,EQ-01,RCP-B,2026-08-20 06:36:00,122.533
LOT-007,W03,S4,EQ-01,RCP-B,2026-08-20 06:36:00,117.383
LOT-007,W03,S5,EQ-01,RCP-B,2026-08-20 06:36:00,119.625
LOT-007,W04,S1,EQ-01,RCP-B,2026-08-20 06:36:00,118.862
LOT-007,W04,S2,EQ-01,RCP-B,2026-08-20 06:36:00,116.83
LOT-007,W04,S3,EQ-01,RCP-B,2026-08-20 06:36:00,121.323
LOT-007,W04,S4,EQ-01,RCP-B,2026-08-20 06:36:00,119.958
LOT-007,W04,S5,EQ-01,RCP-B,2026-08-20 06:36:00,120.129
LOT-007,W05,S1,EQ-01,RCP-B,2026-08-20 06:36:00,118.646
LOT-007,W05,S2,EQ-01,RCP-B,2026-08-20 06:36:00,120.819
LOT-007,W05,S3,EQ-01,RCP-B,2026-08-20 06:36:00,119.029
LOT-007,W05,S4,EQ-01,RCP-B,2026-08-20 06:36:00,119.743
LOT-007,W05,S5,EQ-01,RCP-B,2026-08-20 06:36:00,118.005
LOT-008,W01,S1,EQ-02,RCP-A,2026-08-20 06:47:00,117.811
LOT-008,W01,S2,EQ-02,RCP-A,2026-08-20 06:47:00,122.404
LOT-008,W01,S3,EQ-02,RCP-A,2026-08-20 06:47:00,119.087
LOT-008,W01,S4,EQ-02,RCP-A,2026-08-20 06:47:00,120.525
LOT-008,W01,S5,EQ-02,RCP-A,2026-08-20 06:47:00,119.939
LOT-008,W02,S1,EQ-02,RCP-A,2026-08-20 06:47:00,119.206
LOT-008,W02,S2,EQ-02,RCP-A,2026-08-20 06:47:00,119.086
LOT-008,W02,S3,EQ-02,RCP-A,2026-08-20 06:47:00,121.134
LOT-008,W02,S4,EQ-02,RCP-A,2026-08-20 06:47:00,119.457
LOT-008,W02,S5,EQ-02,RCP-A,2026-08-20 06:47:00,119.727
LOT-008,W03,S1,EQ-02,RCP-A,2026-08-20 06:47:00,120.04
LOT-008,W03,S2,EQ-02,RCP-A,2026-08-20 06:47:00,122.118
LOT-008,W03,S3,EQ-02,RCP-A,2026-08-20 06:47:00,121.225
LOT-008,W03,S4,EQ-02,RCP-A,2026-08-20 06:47:00,120.689
LOT-008,W03,S5,EQ-02,RCP-A,2026-08-20 06:47:00,118.986
LOT-008,W04,S1,EQ-02,RCP-A,2026-08-20 06:47:00,117.512
LOT-008,W04,S2,EQ-02,RCP-A,2026-08-20 06:47:00,121.709
LOT-008,W04,S3,EQ-02,RCP-A,2026-08-20 06:47:00,121.74
LOT-008,W04,S4,EQ-02,RCP-A,2026-08-20 06:47:00,119.747
LOT-008,W04,S5,EQ-02,RCP-A,2026-08-20 06:47:00,120.975
LOT-008,W05,S1,EQ-02,RCP-A,2026-08-20 06:47:00,121.407
LOT-008,W05,S2,EQ-02,RCP-A,2026-08-20 06:47:00,121.496
LOT-008,W05,S3,EQ-02,RCP-A,2026-08-20 06:47:00,121.658
LOT-008,W05,S4,EQ-02,RCP-A,2026-08-20 06:47:00,119.18
LOT-008,W05,S5,EQ-02,RCP-A,2026-08-20 06:47:00,122.727
LOT-009,W01,S1,EQ-03,RCP-B,2026-08-20 06:58:00,117.756
LOT-009,W01,S2,EQ-03,RCP-B,2026-08-20 06:58:00,121.551
LOT-009,W01,S3,EQ-03,RCP-B,2026-08-20 06:58:00,120.889
LOT-009,W01,S4,EQ-03,RCP-B,2026-08-20 06:58:00,121.573
LOT-009,W01,S5,EQ-03,RCP-B,2026-08-20 06:58:00,123.382
LOT-009,W02,S1,EQ-03,RCP-B,2026-08-20 06:58:00,122.672
LOT-009,W02,S2,EQ-03,RCP-B,2026-08-20 06:58:00,117.939
LOT-009,W02,S3,EQ-03,RCP-B,2026-08-20 06:58:00,116.96
LOT-009,W02,S4,EQ-03,RCP-B,2026-08-20 06:58:00,121.47
LOT-009,W02,S5,EQ-03,RCP-B,2026-08-20 06:58:00,118.173
LOT-009,W03,S1,EQ-03,RCP-B,2026-08-20 06:58:00,119.978
LOT-009,W03,S2,EQ-03,RCP-B,2026-08-20 06:58:00,121.512
LOT-009,W03,S3,EQ-03,RCP-B,2026-08-20 06:58:00,117.041
LOT-009,W03,S4,EQ-03,RCP-B,2026-08-20 06:58:00,116.202
LOT-009,W03,S5,EQ-03,RCP-B,2026-08-20 06:58:00,120.467
LOT-009,W04,S1,EQ-03,RCP-B,2026-08-20 06:58:00,120.08
LOT-009,W04,S2,EQ-03,RCP-B,2026-08-20 06:58:00,119.558
LOT-009,W04,S3,EQ-03,RCP-B,2026-08-20 06:58:00,120.069
LOT-009,W04,S4,EQ-03,RCP-B,2026-08-20 06:58:00,118.451
LOT-009,W04,S5,EQ-03,RCP-B,2026-08-20 06:58:00,117.276
LOT-009,W05,S1,EQ-03,RCP-B,2026-08-20 06:58:00,119.7
LOT-009,W05,S2,EQ-03,RCP-B,2026-08-20 06:58:00,118.251
LOT-009,W05,S3,EQ-03,RCP-B,2026-08-20 06:58:00,117.042
LOT-009,W05,S4,EQ-03,RCP-B,2026-08-20 06:58:00,120.91
LOT-009,W05,S5,EQ-03,RCP-B,2026-08-20 06:58:00,119.889
LOT-010,W01,S1,EQ-01,RCP-B,2026-08-20 07:09:00,120.732
LOT-010,W01,S2,EQ-01,RCP-B,2026-08-20 07:09:00,118.219
LOT-010,W01,S3,EQ-01,RCP-B,2026-08-20 07:09:00,118.815
LOT-010,W01,S4,EQ-01,RCP-B,2026-08-20 07:09:00,118.202
LOT-010,W01,S5,EQ-01,RCP-B,2026-08-20 07:09:00,118.404
LOT-010,W02,S1,EQ-01,RCP-B,2026-08-20 07:09:00,120.352
LOT-010,W02,S2,EQ-01,RCP-B,2026-08-20 07:09:00,118.591
LOT-010,W02,S3,EQ-01,RCP-B,2026-08-20 07:09:00,120.641
LOT-010,W02,S4,EQ-01,RCP-B,2026-08-20 07:09:00,120.612
LOT-010,W02,S5,EQ-01,RCP-B,2026-08-20 07:09:00,123.645
LOT-010,W03,S1,EQ-01,RCP-B,2026-08-20 07:09:00,117.493
LOT-010,W03,S2,EQ-01,RCP-B,2026-08-20 07:09:00,121.598
LOT-010,W03,S3,EQ-01,RCP-B,2026-08-20 07:09:00,119.839
LOT-010,W03,S4,EQ-01,RCP-B,2026-08-20 07:09:00,119.975
LOT-010,W03,S5,EQ-01,RCP-B,2026-08-20 07:09:00,117.39
LOT-010,W04,S1,EQ-01,RCP-B,2026-08-20 07:09:00,119.172
LOT-010,W04,S2,EQ-01,RCP-B,2026-08-20 07:09:00,121.338
LOT-010,W04,S3,EQ-01,RCP-B,2026-08-20 07:09:00,119.852
LOT-010,W04,S4,EQ-01,RCP-B,2026-08-20 07:09:00,120.146
LOT-010,W04,S5,EQ-01,RCP-B,2026-08-20 07:09:00,119.477
LOT-010,W05,S1,EQ-01,RCP-B,2026-08-20 07:09:00,122.078
LOT-010,W05,S2,EQ-01,RCP-B,2026-08-20 07:09:00,119.961
LOT-010,W05,S3,EQ-01,RCP-B,2026-08-20 07:09:00,116.039
LOT-010,W05,S4,EQ-01,RCP-B,2026-08-20 07:09:00,118.754
LOT-010,W05,S5,EQ-01,RCP-B,2026-08-20 07:09:00,116.456
LOT-011,W01,S1,EQ-02,RCP-A,2026-08-20 07:20:00,102.346
LOT-011,W01,S2,EQ-02,RCP-A,2026-08-20 07:20:00,106.372
LOT-011,W01,S3,EQ-02,RCP-A,2026-08-20 07:20:00,103.593
LOT-011,W01,S4,EQ-02,RCP-A,2026-08-20 07:20:00,100.959
LOT-011,W01,S5,EQ-02,RCP-A,2026-08-20 07:20:00,101.459
LOT-011,W02,S1,EQ-02,RCP-A,2026-08-20 07:20:00,130.124
LOT-011,W02,S2,EQ-02,RCP-A,2026-08-20 07:20:00,129.887
LOT-011,W02,S3,EQ-02,RCP-A,2026-08-20 07:20:00,129.668
LOT-011,W02,S4,EQ-02,RCP-A,2026-08-20 07:20:00,129.867
LOT-011,W02,S5,EQ-02,RCP-A,2026-08-20 07:20:00,131.523
LOT-011,W03,S1,EQ-02,RCP-A,2026-08-20 07:20:00,126.781
LOT-011,W03,S2,EQ-02,RCP-A,2026-08-20 07:20:00,124.063
LOT-011,W03,S3,EQ-02,RCP-A,2026-08-20 07:20:00,127.419
LOT-011,W03,S4,EQ-02,RCP-A,2026-08-20 07:20:00,124.837
LOT-011,W03,S5,EQ-02,RCP-A,2026-08-20 07:20:00,128.678
LOT-011,W04,S1,EQ-02,RCP-A,2026-08-20 07:20:00,115.076
LOT-011,W04,S2,EQ-02,RCP-A,2026-08-20 07:20:00,115.358
LOT-011,W04,S3,EQ-02,RCP-A,2026-08-20 07:20:00,112.512
LOT-011,W04,S4,EQ-02,RCP-A,2026-08-20 07:20:00,119.093
LOT-011,W04,S5,EQ-02,RCP-A,2026-08-20 07:20:00,118.528
LOT-011,W05,S1,EQ-02,RCP-A,2026-08-20 07:20:00,121.885
LOT-011,W05,S2,EQ-02,RCP-A,2026-08-20 07:20:00,121.036
LOT-011,W05,S3,EQ-02,RCP-A,2026-08-20 07:20:00,114.573
LOT-011,W05,S4,EQ-02,RCP-A,2026-08-20 07:20:00,120.759
LOT-011,W05,S5,EQ-02,RCP-A,2026-08-20 07:20:00,120.086
LOT-012,W01,S1,EQ-03,RCP-B,2026-08-20 07:31:00,120.15
LOT-012,W01,S2,EQ-03,RCP-B,2026-08-20 07:31:00,118.062
LOT-012,W01,S3,EQ-03,RCP-B,2026-08-20 07:31:00,119.515
LOT-012,W01,S4,EQ-03,RCP-B,2026-08-20 07:31:00,119.679
LOT-012,W01,S5,EQ-03,RCP-B,2026-08-20 07:31:00,122.139
LOT-012,W02,S1,EQ-03,RCP-B,2026-08-20 07:31:00,120.602
LOT-012,W02,S2,EQ-03,RCP-B,2026-08-20 07:31:00,119.99
LOT-012,W02,S3,EQ-03,RCP-B,2026-08-20 07:31:00,122.752
LOT-012,W02,S4,EQ-03,RCP-B,2026-08-20 07:31:00,119.001
LOT-012,W02,S5,EQ-03,RCP-B,2026-08-20 07:31:00,119.299
LOT-012,W03,S1,EQ-03,RCP-B,2026-08-20 07:31:00,116.73
LOT-012,W03,S2,EQ-03,RCP-B,2026-08-20 07:31:00,122.824
LOT-012,W03,S3,EQ-03,RCP-B,2026-08-20 07:31:00,121.736
LOT-012,W03,S4,EQ-03,RCP-B,2026-08-20 07:31:00,121.65
LOT-012,W03,S5,EQ-03,RCP-B,2026-08-20 07:31:00,121.204
LOT-012,W04,S1,EQ-03,RCP-B,2026-08-20 07:31:00,120.198
LOT-012,W04,S2,EQ-03,RCP-B,2026-08-20 07:31:00,120.388
LOT-012,W04,S3,EQ-03,RCP-B,2026-08-20 07:31:00,119.546
LOT-012,W04,S4,EQ-03,RCP-B,2026-08-20 07:31:00,119.634
LOT-012,W04,S5,EQ-03,RCP-B,2026-08-20 07:31:00,120.098
LOT-012,W05,S1,EQ-03,RCP-B,2026-08-20 07:31:00,122.721
LOT-012,W05,S2,EQ-03,RCP-B,2026-08-20 07:31:00,121.0
LOT-012,W05,S3,EQ-03,RCP-B,2026-08-20 07:31:00,119.895
LOT-012,W05,S4,EQ-03,RCP-B,2026-08-20 07:31:00,118.957
LOT-012,W05,S5,EQ-03,RCP-B,2026-08-20 07:31:00,118.857
LOT-013,W01,S1,EQ-01,RCP-B,2026-08-20 07:42:00,122.885
LOT-013,W01,S2,EQ-01,RCP-B,2026-08-20 07:42:00,120.912
LOT-013,W01,S3,EQ-01,RCP-B,2026-08-20 07:42:00,120.122
LOT-013,W01,S4,EQ-01,RCP-B,2026-08-20 07:42:00,119.377
LOT-013,W01,S5,EQ-01,RCP-B,2026-08-20 07:42:00,118.004
LOT-013,W02,S1,EQ-01,RCP-B,2026-08-20 07:42:00,119.88
LOT-013,W02,S2,EQ-01,RCP-B,2026-08-20 07:42:00,121.573
LOT-013,W02,S3,EQ-01,RCP-B,2026-08-20 07:42:00,119.293
LOT-013,W02,S4,EQ-01,RCP-B,2026-08-20 07:42:00,119.591
LOT-013,W02,S5,EQ-01,RCP-B,2026-08-20 07:42:00,119.602
LOT-013,W03,S1,EQ-01,RCP-B,2026-08-20 07:42:00,120.197
LOT-013,W03,S2,EQ-01,RCP-B,2026-08-20 07:42:00,117.133
LOT-013,W03,S3,EQ-01,RCP-B,2026-08-20 07:42:00,119.576
LOT-013,W03,S4,EQ-01,RCP-B,2026-08-20 07:42:00,118.462
LOT-013,W03,S5,EQ-01,RCP-B,2026-08-20 07:42:00,121.592
LOT-013,W04,S1,EQ-01,RCP-B,2026-08-20 07:42:00,118.613
LOT-013,W04,S2,EQ-01,RCP-B,2026-08-20 07:42:00,121.039
LOT-013,W04,S3,EQ-01,RCP-B,2026-08-20 07:42:00,122.744
LOT-013,W04,S4,EQ-01,RCP-B,2026-08-20 07:42:00,119.436
LOT-013,W04,S5,EQ-01,RCP-B,2026-08-20 07:42:00,118.917
LOT-013,W05,S1,EQ-01,RCP-B,2026-08-20 07:42:00,120.345
LOT-013,W05,S2,EQ-01,RCP-B,2026-08-20 07:42:00,119.996
LOT-013,W05,S3,EQ-01,RCP-B,2026-08-20 07:42:00,118.211
LOT-013,W05,S4,EQ-01,RCP-B,2026-08-20 07:42:00,120.83
LOT-013,W05,S5,EQ-01,RCP-B,2026-08-20 07:42:00,123.628
LOT-014,W01,S1,EQ-02,RCP-A,2026-08-20 07:53:00,121.013
LOT-014,W01,S2,EQ-02,RCP-A,2026-08-20 07:53:00,119.194
LOT-014,W01,S3,EQ-02,RCP-A,2026-08-20 07:53:00,122.141
LOT-014,W01,S4,EQ-02,RCP-A,2026-08-20 07:53:00,118.758
LOT-014,W01,S5,EQ-02,RCP-A,2026-08-20 07:53:00,119.06
LOT-014,W02,S1,EQ-02,RCP-A,2026-08-20 07:53:00,128.722
LOT-014,W02,S2,EQ-02,RCP-A,2026-08-20 07:53:00,133.014
LOT-014,W02,S3,EQ-02,RCP-A,2026-08-20 07:53:00,133.971
LOT-014,W02,S4,EQ-02,RCP-A,2026-08-20 07:53:00,131.238
LOT-014,W02,S5,EQ-02,RCP-A,2026-08-20 07:53:00,131.873
LOT-014,W03,S1,EQ-02,RCP-A,2026-08-20 07:53:00,134.289
LOT-014,W03,S2,EQ-02,RCP-A,2026-08-20 07:53:00,133.433
LOT-014,W03,S3,EQ-02,RCP-A,2026-08-20 07:53:00,131.791
